SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1057,ENSC,250,BURNABY,38,12,(null),TUT
1057,ENSC,250,BURNABY,37,32,(null),TUT
1057,ENSC,295,BURNABY,100,41,(null),SEC
1057,ENSC,296,BURNABY,75,5,(null),SEC
1057,ENSC,305,BURNABY,60,10,(null),LEC
1057,ENSC,325,BURNABY,100,69,(null),LEC
1057,ENSC,325,BURNABY,50,24,(null),TUT
1057,ENSC,325,BURNABY,50,45,(null),TUT
1057,ENSC,325,BURNABY,0,0,(null),OPL
1057,ENSC,327,BURNABY,100,73,(null),LEC
1057,ENSC,327,BURNABY,0,0,(null),OPL
1057,ENSC,340,BURNABY,75,10,(null),LEC
1057,ENSC,340,BURNABY,0,0,(null),OPL
1057,ENSC,351,BURNABY,60,59,(null),LEC
1057,ENSC,383,BURNABY,100,66,(null),LEC
1057,ENSC,383,BURNABY,0,0,(null),OPL
1057,ENSC,387,BURNABY,50,21,(null),LEC
1057,ENSC,387,BURNABY,0,0,(null),OPL
1057,ENSC,395,BURNABY,80,19,(null),SEC
1057,ENSC,396,BURNABY,10,2,(null),SEC
1057,ENSC,400,BURNABY,5,0,(null),SEC
1057,ENSC,401,BURNABY,5,1,(null),SEC
1057,ENSC,424,BURNABY,50,22,(null),LEC
1057,ENSC,426,BURNABY,35,16,(null),LEC
1057,ENSC,426,BURNABY,0,0,(null),OPL
1057,ENSC,450,BURNABY,46,38,(null),LEC
1057,ENSC,450,BURNABY,0,0,(null),OPL
1057,ENSC,488,BURNABY,50,32,(null),LEC
1057,ENSC,488,BURNABY,0,0,(null),OPL
1057,ENSC,489,BURNABY,50,40,(null),LEC
1057,ENSC,489,BURNABY,0,0,(null),OPL
1057,ENSC,491,BURNABY,10,0,(null),SEC
1057,ENSC,492,BURNABY,5,2,(null),SEC
1057,ENSC,493,BURNABY,5,0,(null),SEC
1057,ENSC,494,BURNABY,20,16,(null),SEC
1057,ENSC,498,BURNABY,20,11,(null),SEC
1057,ENSC,499,BURNABY,20,5,(null),SEC
1057,ENSC,801,BURNABY,35,16,(null),LEC
1057,ENSC,802,BURNABY,22,18,(null),LEC
1057,ENSC,805,BURNABY,30,9,(null),LEC
1057,ENSC,833,BURNABY,40,10,(null),SEM
1057,ENSC,850,BURNABY,15,3,(null),LEC
1057,ENSC,852,BURNABY,20,19,(null),LEC
1057,ENSC,854,BURNABY,30,24,(null),LEC
1057,ENSC,891,BURNABY,30,9,(null),SEC
1057,ENSC,892,BURNABY,30,1,(null),SEC
1057,ENSC,896,BURNABY,45,2,(null),SEC
1057,ENSC,897,BURNABY,45,3,(null),SEC
1057,ENSC,898,BURNABY,85,60,(null),SEC
1057,ENSC,899,BURNABY,55,40,(null),SEC
1057,IART,401,SURREY,80,80,(null),INS
1057,IART,401,SURREY,40,39,(null),WKS
1057,IART,401,SURREY,40,41,(null),WKS
1057,IART,402,SURREY,80,80,(null),INS
1057,IART,402,SURREY,40,38,(null),WKS
1057,IART,402,SURREY,40,42,(null),WKS
1057,IART,403,SURREY,80,79,(null),INS
1057,IART,403,SURREY,40,40,(null),WKS
1057,IART,403,SURREY,40,39,(null),WKS
1057,IART,404,SURREY,24,27,(null),WKS
1057,IART,404,SURREY,24,24,(null),WKS
1057,IART,405,SURREY,24,26,(null),WKS
1057,IART,405,SURREY,24,23,(null),WKS
1057,IART,406,SURREY,24,25,(null),WKS
1057,IART,406,SURREY,24,23,(null),WKS
1057,IART,410,SURREY,96,78,(null),INS
1057,IART,410,SURREY,48,46,(null),WKS
1057,IART,410,SURREY,48,32,(null),WKS
1057,IART,411,SURREY,96,76,(null),INS
1057,IART,411,SURREY,48,45,(null),WKS
1057,IART,411,SURREY,48,31,(null),WKS
1057,IART,412,SURREY,96,76,(null),INS
1057,IART,412,SURREY,48,44,(null),WKS
1057,IART,412,SURREY,48,32,(null),WKS
1057,IART,495,SURREY,2,2,(null),SEC
1057,IART,898,SURREY,50,13,(null),SEC
1057,IART,899,SURREY,50,4,(null),SEC
1057,IAT,100,SURREY,29,26,(null),STL
1057,IAT,100,SURREY,29,24,(null),STL
1057,IAT,100,SURREY,29,20,(null),STL
1057,IAT,100,SURREY,29,27,(null),STL
1057,IAT,100,SURREY,29,28,(null),STL
1057,IAT,100,SURREY,29,28,(null),STL
1057,IAT,100,SURREY,29,28,(null),STL
1057,IAT,100,SURREY,29,29,(null),STL
1057,IAT,100,SURREY,29,29,(null),STL
1057,IAT,100,SURREY,29,29,(null),STL
1057,IAT,100,SURREY,29,28,(null),STL
1057,IAT,100,SURREY,29,28,(null),STL
1057,IAT,100,SURREY,29,29,(null),STL
1057,IAT,100,SURREY,29,28,(null),STL
1057,IAT,100,SURREY,29,29,(null),STL
1057,IAT,100,SURREY,29,27,(null),STL
1057,IAT,100,SURREY,29,26,(null),STL
1057,IAT,100,SURREY,29,22,(null),STL
1057,IAT,100,SURREY,29,25,(null),STL
1057,IAT,100,SURREY,29,6,(null),STL
1057,IAT,200,SURREY,144,126,(null),INS
1057,IAT,200,SURREY,48,48,(null),TUT
1057,IAT,200,SURREY,48,46,(null),TUT
1057,IAT,200,SURREY,48,32,(null),TUT
1057,IAT,203,SURREY,144,61,(null),INS
1057,IAT,203,SURREY,48,40,(null),WKS
1057,IAT,203,SURREY,48,21,(null),WKS
1057,IAT,230,SURREY,72,57,(null),INS
1057,IAT,230,SURREY,24,10,(null),STL
1057,IAT,230,SURREY,24,23,(null),STL
1057,IAT,230,SURREY,24,24,(null),STL
1057,IAT,231,SURREY,96,58,(null),INS
1057,IAT,231,SURREY,24,22,(null),STL
1057,IAT,231,SURREY,24,21,(null),STL
1057,IAT,231,SURREY,24,15,(null),STL
1057,IAT,241,SURREY,144,113,(null),INS
1057,IAT,241,SURREY,24,25,(null),STL
1057,IAT,241,SURREY,24,23,(null),STL
1057,IAT,241,SURREY,24,20,(null),STL
1057,IAT,241,SURREY,24,22,(null),STL
1057,IAT,241,SURREY,24,23,(null),STL
1057,IAT,243,SURREY,78,64,(null),INS
1057,IAT,243,SURREY,26,24,(null),STL
1057,IAT,243,SURREY,26,26,(null),STL
1057,IAT,243,SURREY,26,14,(null),STL
1057,IAT,265,SURREY,144,116,(null),INS
1057,IAT,265,SURREY,24,24,(null),WKS
1057,IAT,265,SURREY,24,12,(null),WKS
1057,IAT,265,SURREY,24,22,(null),WKS
1057,IAT,265,SURREY,24,23,(null),WKS
1057,IAT,265,SURREY,24,24,(null),WKS
1057,IAT,265,SURREY,24,11,(null),WKS
1057,IAT,301,SURREY,96,77,(null),LEC
1057,IAT,301,SURREY,24,25,(null),STL
1057,IAT,301,SURREY,24,27,(null),STL
1057,IAT,301,SURREY,24,25,(null),STL
1057,IAT,302,SURREY,96,60,(null),LEC
1057,IAT,302,SURREY,48,44,(null),WKS
1057,IAT,302,SURREY,48,16,(null),WKS
1057,IAT,313,SURREY,45,57,(null),LEC
1057,IAT,313,SURREY,20,0,(null),LEC
1057,IAT,313,SURREY,60,33,(null),LEC
1057,IAT,321,SURREY,48,27,(null),LEC
1057,IAT,321,SURREY,32,26,(null),STL
1057,IAT,321,SURREY,18,1,(null),STL
1057,IAT,322,SURREY,24,17,(null),LEC
1057,IAT,322,SURREY,24,17,(null),STL
1057,IAT,331,SURREY,48,32,(null),LEC
1057,IAT,333,SURREY,48,32,(null),LEC
1057,IAT,333,SURREY,24,0,(null),STL
1057,IAT,333,SURREY,24,32,(null),STL
1057,IAT,342,SURREY,60,61,(null),LEC
1057,IAT,342,SURREY,24,23,(null),STL
1057,IAT,342,SURREY,24,25,(null),STL
1057,IAT,342,SURREY,21,13,(null),STL
1057,IAT,351,SURREY,24,8,(null),LEC
1057,IAT,351,SURREY,24,8,(null),STL
1057,IAT,353,SURREY,24,9,(null),LEC
1057,IAT,353,SURREY,24,9,(null),STL
1057,IAT,394,SURREY,12,10,(null),INS
1057,IAT,800,SURREY,30,16,(null),SEM
1057,IAT,801,SURREY,30,29,(null),SEM
1057,IAT,810,SURREY,30,8,(null),SEM
1057,IAT,812,SURREY,30,13,(null),SEM
1057,IAT,845,SURREY,30,4,(null),SEM
1057,IAT,872,SURREY,1,1,(null),SEM
1057,IAT,881,SURREY,30,4,(null),SEM
1057,IAT,882,SURREY,30,3,(null),SEM
1057,IAT,883,SURREY,30,6,(null),SEM
1057,IAT,897,SURREY,50,7,(null),SEC
1057,IAT,898,SURREY,50,22,(null),SEC
1057,IAT,899,SURREY,50,5,(null),SEC
1057,INTD,401,SURREY,144,119,(null),INS
1057,INTD,401,SURREY,36,11,(null),WKS
1057,INTD,401,SURREY,36,36,(null),WKS
1057,INTD,401,SURREY,36,35,(null),WKS
1057,INTD,401,SURREY,36,37,(null),WKS
1057,INTD,402,SURREY,144,116,(null),INS
1057,INTD,402,SURREY,36,28,(null),WKS
1057,INTD,402,SURREY,36,34,(null),WKS
1057,INTD,402,SURREY,36,18,(null),WKS
1057,INTD,402,SURREY,36,36,(null),WKS
1057,INTD,403,SURREY,144,116,(null),INS
1057,INTD,403,SURREY,36,28,(null),WKS
1057,INTD,403,SURREY,36,33,(null),WKS
1057,INTD,403,SURREY,36,20,(null),WKS
1057,INTD,403,SURREY,34,35,(null),WKS
1057,ITEC,275,SURREY,1,1,(null),INS
1057,ITEC,322,SURREY,24,0,(null),INS
1057,ITEC,322,SURREY,24,0,(null),STL
1057,ITEC,323,SURREY,24,0,(null),INS
1057,ITEC,323,SURREY,24,0,(null),STL
1057,ITEC,401,SURREY,24,22,(null),OLC
1057,ITEC,401,SURREY,24,3,(null),OLC
1057,ITEC,402,SURREY,24,16,(null),OLC
1057,ITEC,402,SURREY,24,8,(null),OLC
1057,ITEC,403,SURREY,24,13,(null),INS
1057,ITEC,403,SURREY,24,14,(null),INS
1057,ITEC,404,SURREY,48,29,(null),STL
1057,ITEC,405,SURREY,48,25,(null),STL
1057,ITEC,406,SURREY,48,25,(null),STL
1057,ITEC,407,SURREY,48,36,(null),INS
1057,ITEC,407,SURREY,24,24,(null),STL
1057,ITEC,407,SURREY,24,12,(null),STL
1057,ITEC,408,SURREY,48,34,(null),INS
1057,ITEC,408,SURREY,24,23,(null),STL
1057,ITEC,408,SURREY,24,11,(null),STL
1057,ITEC,409,SURREY,48,34,(null),INS
1057,ITEC,409,SURREY,24,23,(null),STL
1057,ITEC,409,SURREY,24,11,(null),STL
1057,ITEC,413,SURREY,48,43,(null),OLC
1057,ITEC,414,SURREY,24,24,(null),STL
1057,ITEC,414,SURREY,24,24,(null),WKS
1057,ITEC,414,SURREY,24,19,(null),STL
1057,ITEC,414,SURREY,24,19,(null),WKS
1057,ITEC,415,SURREY,48,42,(null),OLC
1057,ITEC,419,SURREY,28,27,(null),OLC
1057,ITEC,420,SURREY,28,26,(null),INS
1057,ITEC,421,SURREY,28,26,(null),INS
1057,ITEC,898,SURREY,50,6,(null),SEC
1057,ITEC,899,SURREY,50,2,(null),SEC
1057,KIN,105,BURNABY,70,68,(null),SEC
1057,KIN,110,BURNABY,60,58,(null),SEC
1057,KIN,110,BURNABY,216,215,(null),LEC
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,17,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,BURNABY,18,18,(null),TUT
1057,KIN,110,HRBRCNTR,36,36,(null),LEC
1057,KIN,110,HRBRCNTR,18,18,(null),TUT
1057,KIN,110,HRBRCNTR,18,18,(null),TUT
1057,KIN,140,BURNABY,80,78,(null),SEC
1057,KIN,140,BURNABY,72,71,(null),LEC
1057,KIN,140,BURNABY,18,17,(null),TUT
1057,KIN,140,BURNABY,18,18,(null),TUT
1057,KIN,140,BURNABY,18,18,(null),TUT
1057,KIN,140,BURNABY,18,18,(null),TUT
1057,KIN,140,HRBRCNTR,36,36,(null),LEC
1057,KIN,140,HRBRCNTR,18,17,(null),TUT
1057,KIN,140,HRBRCNTR,18,19,(null),TUT
1057,KIN,142,BURNABY,55,52,(null),SEC
1057,KIN,142,BURNABY,180,170,(null),LEC
1057,KIN,142,BURNABY,18,15,(null),LAB
1057,KIN,142,BURNABY,18,16,(null),LAB
1057,KIN,142,BURNABY,18,18,(null),LAB
1057,KIN,142,BURNABY,18,18,(null),LAB
1057,KIN,142,BURNABY,18,18,(null),LAB
1057,KIN,142,BURNABY,18,17,(null),LAB
1057,KIN,142,BURNABY,18,18,(null),LAB
1057,KIN,142,BURNABY,18,15,(null),LAB
1057,KIN,142,BURNABY,18,17,(null),LAB
1057,KIN,142,BURNABY,18,18,(null),LAB
1057,KIN,142,SURREY,36,34,(null),LEC
1057,KIN,142,SURREY,12,12,(null),LAB
1057,KIN,142,SURREY,12,12,(null),LAB
1057,KIN,142,SURREY,12,10,(null),LAB
1057,KIN,143,BURNABY,80,80,(null),SEC
1057,KIN,143,BURNABY,120,119,(null),LEC
1057,KIN,143,BURNABY,40,41,(null),LAB
1057,KIN,143,BURNABY,40,40,(null),LAB
1057,KIN,143,BURNABY,40,38,(null),LAB
1057,KIN,180,BURNABY,30,28,(null),LEC
1057,KIN,180,BURNABY,17,17,(null),TUT
1057,KIN,180,BURNABY,13,11,(null),TUT
1057,KIN,201,BURNABY,92,92,(null),LEC
1057,KIN,201,BURNABY,18,18,(null),TUT
1057,KIN,201,BURNABY,18,18,(null),TUT
1057,KIN,201,BURNABY,18,19,(null),TUT
1057,KIN,201,BURNABY,18,18,(null),TUT
1057,KIN,201,BURNABY,19,19,(null),TUT
1057,KIN,205,BURNABY,72,72,(null),LEC
1057,KIN,205,BURNABY,18,18,(null),TUT
1057,KIN,205,BURNABY,18,18,(null),TUT
1057,KIN,205,BURNABY,18,18,(null),TUT
1057,KIN,205,BURNABY,18,18,(null),TUT
1057,KIN,207,BURNABY,72,71,(null),LEC
1057,KIN,207,BURNABY,18,18,(null),TUT
1057,KIN,207,BURNABY,18,18,(null),TUT
1057,KIN,207,BURNABY,18,18,(null),TUT
1057,KIN,207,BURNABY,18,17,(null),TUT
1057,KIN,212,BURNABY,55,54,(null),SEC
1057,KIN,241,BURNABY,72,72,(null),LEC
1057,KIN,241,BURNABY,18,18,(null),LAB
1057,KIN,241,BURNABY,18,18,(null),LAB
1057,KIN,241,BURNABY,18,18,(null),LAB
1057,KIN,241,BURNABY,18,18,(null),LAB
1057,KIN,303,HRBRCNTR,30,29,(null),LEC
1057,KIN,303,HRBRCNTR,15,15,(null),LAB
1057,KIN,303,HRBRCNTR,15,14,(null),LAB
1057,KIN,305,BURNABY,54,55,(null),LEC
1057,KIN,305,BURNABY,18,19,(null),TUT
1057,KIN,305,BURNABY,18,18,(null),TUT
1057,KIN,305,BURNABY,18,18,(null),TUT
1057,KIN,305,HRBRCNTR,15,15,(null),LEC
1057,KIN,305,HRBRCNTR,15,15,(null),TUT
1057,KIN,306,BURNABY,54,41,(null),LEC
1057,KIN,306,BURNABY,18,14,(null),TUT
1057,KIN,306,BURNABY,18,8,(null),TUT
1057,KIN,306,BURNABY,18,19,(null),TUT
1057,KIN,310,HRBRCNTR,50,30,(null),LEC
1057,KIN,311,BURNABY,54,54,(null),LEC
1057,KIN,311,BURNABY,18,18,(null),TUT
1057,KIN,311,BURNABY,18,18,(null),TUT
1057,KIN,311,BURNABY,18,18,(null),TUT
1057,KIN,325,BURNABY,45,37,(null),SEC
1057,KIN,326,BURNABY,50,36,(null),LEC
1057,KIN,326,BURNABY,25,18,(null),LAB
1057,KIN,326,BURNABY,25,18,(null),LAB
1057,KIN,340,BURNABY,60,59,(null),LEC
1057,KIN,342,BURNABY,35,34,(null),SEC
1057,KIN,343,HRBRCNTR,24,23,(null),LEC
1057,KIN,343,HRBRCNTR,12,12,(null),LAB
1057,KIN,343,HRBRCNTR,12,11,(null),LAB
1057,KIN,351,BURNABY,15,12,(null),PRA
1057,KIN,352,BURNABY,15,16,(null),PRA
1057,KIN,375,HRBRCNTR,50,38,(null),LEC
1057,KIN,380,BURNABY,30,8,(null),LEC
1057,KIN,402,BURNABY,30,16,(null),LEC
1057,KIN,402,BURNABY,15,12,(null),TUT
1057,KIN,402,BURNABY,15,4,(null),TUT
1057,KIN,407,BURNABY,12,9,(null),LAB
1057,KIN,407,BURNABY,12,6,(null),LAB
1057,KIN,407,BURNABY,12,12,(null),LAB
1057,KIN,412,BURNABY,25,12,(null),LEC
1057,KIN,412,BURNABY,13,9,(null),TUT
1057,KIN,412,BURNABY,12,3,(null),TUT
1057,KIN,426,BURNABY,20,17,(null),LEC
1057,KIN,426,BURNABY,20,17,(null),TUT
1057,KIN,444,BURNABY,50,42,(null),SEC
1057,KIN,448,BURNABY,35,14,(null),LEC
1057,KIN,451,BURNABY,15,8,(null),PRA
1057,KIN,452,BURNABY,10,4,(null),PRA
1057,KIN,453,BURNABY,5,2,(null),PRA
1057,KIN,461,BURNABY,50,42,(null),SEC
1057,KIN,486,BURNABY,16,4,(null),LEC
1057,KIN,486,BURNABY,16,4,(null),LAB
1057,KIN,496,BURNABY,10,1,(null),SEC
1057,KIN,497,BURNABY,5,1,(null),SEC
1057,KIN,498,BURNABY,10,2,(null),SEC
1057,KIN,499,BURNABY,5,1,(null),SEC
1057,KIN,801,BURNABY,20,11,(null),SEM
1057,KIN,805,BURNABY,20,1,(null),SEC
1057,KIN,812,BURNABY,20,5,(null),SEM
1057,KIN,825,BURNABY,20,8,(null),SEM
1057,KIN,835,BURNABY,20,9,(null),SEM
1057,KIN,851,BURNABY,20,8,(null),SEM
1057,KIN,898,BURNABY,30,22,(null),SEC
1057,KIN,899,BURNABY,30,12,(null),SEC
1057,MACM,101,BURNABY,50,16,(null),SEC
1057,MACM,101,BURNABY,180,172,(null),LEC
1057,MACM,101,SURREY,72,30,(null),LEC
1057,MACM,101,SURREY,24,15,(null),TUT
1057,MACM,101,SURREY,24,15,(null),TUT
1057,MACM,101,SURREY,96,34,(null),LEC
1057,MACM,101,SURREY,24,7,(null),TUT
1057,MACM,101,SURREY,24,16,(null),TUT
1057,MACM,101,SURREY,24,11,(null),TUT
1057,MACM,101,BURNABY,22,22,(null),LAB
1057,MACM,101,BURNABY,22,10,(null),LAB
1057,MACM,101,BURNABY,22,23,(null),LAB
1057,MACM,101,BURNABY,22,22,(null),LAB
1057,MACM,101,BURNABY,23,24,(null),LAB
1057,MACM,101,BURNABY,23,23,(null),LAB
1057,MACM,101,BURNABY,23,23,(null),LAB
1057,MACM,101,BURNABY,23,25,(null),LAB
1057,MTEC,401,SURREY,54,25,(null),OLC
1057,MTEC,402,SURREY,54,22,(null),OLC
1057,MTEC,403,SURREY,54,21,(null),OLC
1057,REM,100,BURNABY,126,120,(null),LEC
1057,REM,100,BURNABY,18,18,(null),TUT
1057,REM,100,BURNABY,18,16,(null),TUT
1057,REM,100,BURNABY,18,17,(null),TUT
1057,REM,100,BURNABY,18,16,(null),TUT
1057,REM,100,BURNABY,18,18,(null),TUT
1057,REM,100,BURNABY,18,17,(null),TUT
1057,REM,100,BURNABY,18,18,(null),TUT
1057,REM,356,BURNABY,54,32,(null),SEM
1057,REM,356,BURNABY,18,11,(null),TUT
1057,REM,356,BURNABY,18,15,(null),TUT
1057,REM,356,BURNABY,18,6,(null),TUT
1057,REM,445,BURNABY,18,15,(null),LEC
1057,REM,445,BURNABY,18,15,(null),LAB
1057,REM,601,BURNABY,32,26,(null),SEM
1057,REM,611,BURNABY,35,28,(null),SEM
1057,REM,613,BURNABY,20,9,(null),SEM
1057,REM,621,BURNABY,35,27,(null),SEM
1057,REM,636,BURNABY,20,15,(null),LEC
1057,REM,641,BURNABY,25,14,(null),SEM
1057,REM,642,BURNABY,25,18,(null),SEM
1057,REM,644,BURNABY,25,23,(null),SEM
1057,REM,649,HRBRCNTR,20,11,(null),SEM
1057,REM,663,BURNABY,20,10,(null),SEM
1057,REM,664,BURNABY,10,1,(null),SEC
1057,REM,690,BURNABY,10,2,(null),SEC
1057,REM,691,BURNABY,10,0,(null),SEC
1057,REM,698,BURNABY,38,27,(null),SEC
1057,REM,699,BURNABY,100,29,(null),SEC
1057,REM,899,BURNABY,20,9,(null),SEC
1057,TECH,100,SURREY,56,54,(null),INS
1057,TECH,100,SURREY,56,53,(null),INS
1057,TECH,100,SURREY,56,52,(null),INS
1057,TECH,100,SURREY,56,54,(null),INS
1057,TECH,100,SURREY,56,54,(null),INS
1057,TECH,100,SURREY,56,57,(null),INS
1057,TECH,100,SURREY,56,55,(null),INS
1057,TECH,100,SURREY,56,54,(null),INS
1057,TECH,100,SURREY,56,41,(null),INS
1057,TECH,100,SURREY,56,20,(null),INS
1057,WKTM,100,SURREY,150,3,(null),SEC
1057,WKTM,200,SURREY,150,5,(null),SEC
1057,WKTM,300,SURREY,150,1,(null),SEC
1057,WKTM,400,SURREY,150,0,(null),SEC
1061,CMNS,110,BURNABY,65,66,(null),SEC
1061,CMNS,110,BURNABY,306,296,(null),LEC
1061,CMNS,110,BURNABY,18,18,(null),TUT
1061,CMNS,110,BURNABY,18,18,(null),TUT
1061,CMNS,110,BURNABY,18,18,(null),TUT
1061,CMNS,110,BURNABY,18,19,(null),TUT
1061,CMNS,110,BURNABY,18,19,(null),TUT
1061,CMNS,110,BURNABY,18,18,(null),TUT
1061,CMNS,110,BURNABY,18,18,(null),TUT
1061,CMNS,110,BURNABY,18,17,(null),TUT
1061,CMNS,110,BURNABY,18,18,(null),TUT
1061,CMNS,110,BURNABY,18,6,(null),TUT
1061,CMNS,110,BURNABY,18,21,(null),TUT
1061,CMNS,110,BURNABY,18,19,(null),TUT
1061,CMNS,110,BURNABY,18,17,(null),TUT
1061,CMNS,110,BURNABY,18,18,(null),TUT
1061,CMNS,110,BURNABY,18,19,(null),TUT
1061,CMNS,110,BURNABY,18,17,(null),TUT
1061,CMNS,110,BURNABY,18,16,(null),TUT
1061,CMNS,110,BURNABY,18,0,(null),TUT
1061,CMNS,130,BURNABY,65,67,(null),SEC
1061,CMNS,130,BURNABY,198,197,(null),LEC
1061,CMNS,130,BURNABY,15,20,(null),TUT
1061,CMNS,130,BURNABY,15,21,(null),TUT
1061,CMNS,130,BURNABY,15,21,(null),TUT
1061,CMNS,130,BURNABY,15,19,(null),TUT
1061,CMNS,130,BURNABY,15,18,(null),TUT
1061,CMNS,130,BURNABY,15,18,(null),TUT
1061,CMNS,130,BURNABY,15,20,(null),TUT
1061,CMNS,130,BURNABY,15,18,(null),TUT
1061,CMNS,130,BURNABY,15,17,(null),TUT
1061,CMNS,130,BURNABY,18,5,(null),TUT
1061,CMNS,130,BURNABY,1,20,(null),TUT
1061,CMNS,130,SURREY,54,48,(null),LEC
1061,CMNS,130,SURREY,18,18,(null),TUT
1061,CMNS,130,SURREY,18,14,(null),TUT
1061,CMNS,130,SURREY,18,16,(null),TUT
1061,CMNS,200,BURNABY,42,40,(null),LEC
1061,CMNS,210,HRBRCNTR,90,83,(null),LEC
1061,CMNS,210,HRBRCNTR,18,11,(null),TUT
1061,CMNS,210,HRBRCNTR,18,18,(null),TUT
1061,CMNS,210,HRBRCNTR,18,18,(null),TUT
1061,CMNS,210,HRBRCNTR,18,19,(null),TUT
1061,CMNS,210,HRBRCNTR,18,17,(null),TUT
1061,CMNS,220,HRBRCNTR,126,128,(null),LEC
1061,CMNS,220,HRBRCNTR,18,19,(null),TUT
1061,CMNS,220,HRBRCNTR,18,19,(null),TUT
1061,CMNS,220,HRBRCNTR,18,18,(null),TUT
1061,CMNS,220,HRBRCNTR,18,17,(null),TUT
1061,CMNS,220,HRBRCNTR,18,20,(null),TUT
1061,CMNS,220,HRBRCNTR,18,19,(null),TUT
1061,CMNS,220,HRBRCNTR,18,16,(null),TUT
1061,CMNS,220,HRBRCNTR,18,0,(null),TUT
1061,CMNS,221,HRBRCNTR,144,147,(null),LEC
1061,CMNS,221,HRBRCNTR,18,18,(null),TUT
1061,CMNS,221,HRBRCNTR,18,17,(null),TUT
1061,CMNS,221,HRBRCNTR,18,18,(null),TUT
1061,CMNS,221,HRBRCNTR,18,20,(null),TUT
1061,CMNS,221,HRBRCNTR,18,20,(null),TUT
1061,CMNS,221,HRBRCNTR,18,20,(null),TUT
1061,CMNS,221,HRBRCNTR,18,18,(null),TUT
1061,CMNS,221,HRBRCNTR,18,16,(null),TUT
1061,CMNS,226,BURNABY,23,22,(null),LEC
1061,CMNS,226,BURNABY,23,22,(null),OPL
1061,CMNS,230,BURNABY,108,117,(null),LEC
1061,CMNS,230,BURNABY,18,17,(null),TUT
1061,CMNS,230,BURNABY,18,20,(null),TUT
1061,CMNS,230,BURNABY,18,18,(null),TUT
1061,CMNS,230,BURNABY,18,21,(null),TUT
1061,CMNS,230,BURNABY,18,21,(null),TUT
1061,CMNS,230,BURNABY,18,20,(null),TUT
1061,CMNS,235,BURNABY,90,80,(null),LEC
1061,CMNS,235,BURNABY,18,0,(null),TUT
1061,CMNS,235,BURNABY,18,0,(null),TUT
1061,CMNS,235,BURNABY,18,0,(null),TUT
1061,CMNS,235,BURNABY,18,0,(null),TUT
1061,CMNS,235,BURNABY,18,29,(null),TUT
1061,CMNS,235,BURNABY,1,28,(null),TUT
1061,CMNS,235,BURNABY,1,13,(null),TUT
1061,CMNS,235,BURNABY,1,10,(null),TUT
1061,CMNS,240,HRBRCNTR,90,90,(null),LEC
1061,CMNS,240,HRBRCNTR,18,18,(null),TUT
1061,CMNS,240,HRBRCNTR,18,19,(null),TUT
1061,CMNS,240,HRBRCNTR,18,18,(null),TUT
1061,CMNS,240,HRBRCNTR,18,18,(null),TUT
1061,CMNS,240,HRBRCNTR,18,17,(null),TUT
1061,CMNS,253,HRBRCNTR,110,108,(null),LEC
1061,CMNS,253,HRBRCNTR,15,17,(null),LAB
1061,CMNS,253,HRBRCNTR,15,18,(null),LAB
1061,CMNS,253,HRBRCNTR,15,14,(null),LAB
1061,CMNS,253,HRBRCNTR,15,16,(null),LAB
1061,CMNS,253,HRBRCNTR,15,16,(null),LAB
1061,CMNS,253,HRBRCNTR,15,12,(null),LAB
1061,CMNS,253,HRBRCNTR,15,7,(null),LAB
1061,CMNS,253,HRBRCNTR,5,8,(null),LAB
1061,CMNS,259,BURNABY,32,27,(null),LEC
1061,CMNS,259,BURNABY,16,16,(null),LAB
1061,CMNS,259,BURNABY,16,11,(null),LAB
1061,CMNS,260,HRBRCNTR,108,65,(null),LEC
1061,CMNS,260,HRBRCNTR,18,14,(null),TUT
1061,CMNS,260,HRBRCNTR,18,8,(null),TUT
1061,CMNS,260,HRBRCNTR,18,4,(null),TUT
1061,CMNS,260,HRBRCNTR,18,7,(null),TUT
1061,CMNS,260,HRBRCNTR,18,17,(null),TUT
1061,CMNS,260,HRBRCNTR,18,15,(null),TUT
1061,CMNS,261,BURNABY,108,104,(null),LEC
1061,CMNS,261,BURNABY,18,18,(null),TUT
1061,CMNS,261,BURNABY,18,18,(null),TUT
1061,CMNS,261,BURNABY,18,0,(null),TUT
1061,CMNS,261,BURNABY,18,18,(null),TUT
1061,CMNS,261,BURNABY,18,16,(null),TUT
1061,CMNS,261,BURNABY,18,17,(null),TUT
1061,CMNS,261,BURNABY,1,17,(null),TUT
1061,CMNS,262,HRBRCNTR,90,99,(null),LEC
1061,CMNS,262,HRBRCNTR,18,19,(null),TUT
1061,CMNS,262,HRBRCNTR,18,17,(null),TUT
